employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP776,Employee #776,Sales,Manager,16856.0,No,0.36647656377001137,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP780,Employee #780,Research & Development,Research Scientist,2686.0,Yes,0.9731875808683058,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP781,Employee #781,Sales,Sales Executive,6180.0,No,0.03786288690728924,Low Risk,Review work schedule for better balance.
EMP783,Employee #783,Sales,Sales Representative,6632.0,No,0.31820248117283473,Low Risk,Continue standard engagement and positive reinforcement.
EMP784,Employee #784,Research & Development,Research Scientist,3505.0,No,0.649862044109098,High Risk,Continue standard engagement and positive reinforcement.
EMP785,Employee #785,Sales,Sales Executive,6397.0,Yes,0.9804480787790059,High Risk,Reduce overtime load where possible to prevent burnout.
EMP786,Employee #786,Sales,Sales Executive,6274.0,No,0.025369495892840117,Low Risk,Continue standard engagement and positive reinforcement.
EMP787,Employee #787,Research & Development,Manager,19859.0,Yes,0.847208838560538,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP789,Employee #789,Sales,Sales Executive,7587.0,No,0.9927473705874149,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP791,Employee #791,Research & Development,Research Scientist,4258.0,No,0.08262204792166104,Low Risk,Continue standard engagement and positive reinforcement.
EMP792,Employee #792,Research & Development,Laboratory Technician,4364.0,No,0.9587019056914785,High Risk,Continue standard engagement and positive reinforcement.
EMP793,Employee #793,Research & Development,Healthcare Representative,4335.0,No,0.05180469422108016,Low Risk,Review work schedule for better balance.
EMP796,Employee #796,Sales,Sales Executive,5326.0,No,0.3765552493560324,Low Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP797,Employee #797,Research & Development,Research Scientist,3280.0,No,0.6343617562204757,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP799,Employee #799,Research & Development,Manufacturing Director,5485.0,Yes,0.9718588318331651,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP800,Employee #800,Sales,Sales Executive,4342.0,No,0.1656780571048647,Low Risk,Continue standard engagement and positive reinforcement.
EMP802,Employee #802,Research & Development,Research Scientist,2782.0,Yes,0.9605101315573688,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP803,Employee #803,Research & Development,Manufacturing Director,5980.0,Yes,0.9882027255481969,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP804,Employee #804,Research & Development,Research Scientist,4381.0,No,0.38386551536301156,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP805,Employee #805,Sales,Sales Representative,2572.0,No,0.9708414940748394,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP806,Employee #806,Research & Development,Laboratory Technician,3833.0,No,0.16351844162974483,Low Risk,Continue standard engagement and positive reinforcement.
EMP807,Employee #807,Research & Development,Healthcare Representative,4244.0,No,0.5385727315195247,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP808,Employee #808,Sales,Sales Executive,6500.0,No,0.30426213513927525,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP809,Employee #809,Research & Development,Manager,18430.0,No,0.09871644556051476,Low Risk,Review work schedule for better balance.
EMP811,Employee #811,Research & Development,Laboratory Technician,1601.0,Yes,0.9869468436351247,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP812,Employee #812,Research & Development,Laboratory Technician,2694.0,No,0.8483288429143265,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP813,Employee #813,Research & Development,Laboratory Technician,3149.0,No,0.7919007700463645,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP815,Employee #815,Research & Development,Research Director,17639.0,No,0.01815248139071467,Low Risk,Continue standard engagement and positive reinforcement.
EMP816,Employee #816,Research & Development,Laboratory Technician,2319.0,Yes,0.9739030172561008,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP817,Employee #817,Research & Development,Research Director,11691.0,No,0.012384573999963523,Low Risk,Continue standard engagement and positive reinforcement.
EMP819,Employee #819,Sales,Sales Executive,5324.0,No,0.9837374524712992,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP820,Employee #820,Research & Development,Manager,16752.0,Yes,0.5218007821338465,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP823,Employee #823,Research & Development,Manufacturing Director,5228.0,No,0.034197194697322526,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP824,Employee #824,Research & Development,Research Scientist,2700.0,No,0.7868444069777163,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP825,Employee #825,Research & Development,Research Director,19246.0,Yes,0.31895989127888547,Low Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP826,Employee #826,Research & Development,Research Scientist,2506.0,No,0.812675285460115,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP827,Employee #827,Research & Development,Manufacturing Director,6062.0,Yes,0.6354700554149431,High Risk,Reduce overtime load where possible to prevent burnout.
EMP828,Employee #828,Research & Development,Research Scientist,4382.0,No,0.017436419308459957,Low Risk,Review work schedule for better balance.
EMP829,Employee #829,Human Resources,Human Resources,2143.0,No,0.8124203052802679,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP830,Employee #830,Research & Development,Manufacturing Director,6162.0,No,0.02444494368506097,Low Risk,Continue standard engagement and positive reinforcement.
EMP832,Employee #832,Research & Development,Laboratory Technician,5094.0,No,0.9482755262925213,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP833,Employee #833,Research & Development,Manufacturing Director,6877.0,Yes,0.8088345241859146,High Risk,Reduce overtime load where possible to prevent burnout.; Review work schedule for better balance.
EMP834,Employee #834,Research & Development,Research Scientist,2274.0,No,0.90342082196234,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP836,Employee #836,Research & Development,Manufacturing Director,4434.0,No,0.14356045845842969,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.
EMP837,Employee #837,Research & Development,Healthcare Representative,6288.0,No,0.9810763645484036,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP838,Employee #838,Research & Development,Research Scientist,2553.0,No,0.9678314759593192,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP840,Employee #840,Sales,Sales Executive,7654.0,No,0.017904068112100175,Low Risk,Continue standard engagement and positive reinforcement.
EMP842,Employee #842,Sales,Sales Executive,5160.0,No,0.022803127962009312,Low Risk,Review work schedule for better balance.
EMP843,Employee #843,Research & Development,Research Director,17159.0,No,0.5863829858501067,High Risk,Low job satisfaction detected. Recommend a career development check-in.
