employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP530,Employee #530,Research & Development,Laboratory Technician,2218.0,No,0.6647341086573807,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP531,Employee #531,Research & Development,Manager,19197.0,Yes,0.7540385211287125,High Risk,Reduce overtime load where possible to prevent burnout.
EMP532,Employee #532,Sales,Sales Executive,13212.0,No,0.5973390956206123,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP533,Employee #533,Sales,Sales Executive,6577.0,No,0.2789726592799543,Low Risk,Continue standard engagement and positive reinforcement.
EMP534,Employee #534,Sales,Sales Executive,8392.0,No,0.44017940364191943,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP536,Employee #536,Research & Development,Laboratory Technician,4558.0,No,0.42620059135089916,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP538,Employee #538,Research & Development,Laboratory Technician,4031.0,No,0.7195991176271324,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP543,Employee #543,Research & Development,Manufacturing Director,7969.0,Yes,0.7824597212438907,High Risk,Reduce overtime load where possible to prevent burnout.
EMP544,Employee #544,Research & Development,Research Scientist,2654.0,No,0.7700290835120664,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP546,Employee #546,Research & Development,Manager,16555.0,No,0.5658144363836037,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP547,Employee #547,Research & Development,Research Scientist,4556.0,No,0.7080167793163086,High Risk,Continue standard engagement and positive reinforcement.
EMP548,Employee #548,Research & Development,Manufacturing Director,6091.0,No,0.5000328506006804,High Risk,Continue standard engagement and positive reinforcement.
EMP549,Employee #549,Research & Development,Manager,19566.0,No,0.6194752420400114,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Critical work-life balance issues. Explore flexible hours or remote work options.
EMP550,Employee #550,Research & Development,Manufacturing Director,4810.0,No,0.34926390973289323,Low Risk,Review work schedule for better balance.
EMP551,Employee #551,Research & Development,Healthcare Representative,4523.0,No,0.41934545731037187,Low Risk,Continue standard engagement and positive reinforcement.
EMP554,Employee #554,Sales,Sales Representative,3202.0,Yes,0.8984869888004807,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP555,Employee #555,Sales,Sales Representative,2351.0,No,0.8557531030047003,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP556,Employee #556,Research & Development,Laboratory Technician,1702.0,Yes,0.9127990205874341,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP558,Employee #558,Sales,Manager,18041.0,No,0.402417438372401,Low Risk,Continue standard engagement and positive reinforcement.
EMP560,Employee #560,Research & Development,Research Scientist,2886.0,No,0.837609812021181,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP562,Employee #562,Research & Development,Laboratory Technician,2097.0,No,0.7998061887924008,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.; Compensation check. Monthly income is below average; review compensation structure.
EMP564,Employee #564,Research & Development,Research Director,11935.0,No,0.2964759182869321,Low Risk,Continue standard engagement and positive reinforcement.
EMP565,Employee #565,Research & Development,Research Scientist,2546.0,No,0.7106261745999056,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP566,Employee #566,Human Resources,Human Resources,2564.0,No,0.7795356240946468,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP567,Employee #567,Sales,Sales Executive,8412.0,No,0.4968557434971946,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP568,Employee #568,Sales,Manager,14118.0,No,0.6726464380860196,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP569,Employee #569,Research & Development,Manager,17046.0,No,0.37692404751503544,Low Risk,Continue standard engagement and positive reinforcement.
EMP571,Employee #571,Research & Development,Laboratory Technician,2564.0,No,0.6731458853458558,High Risk,Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP573,Employee #573,Sales,Sales Executive,10266.0,No,0.5821778655634464,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP574,Employee #574,Research & Development,Manufacturing Director,5070.0,No,0.5623943885191527,High Risk,Continue standard engagement and positive reinforcement.
EMP575,Employee #575,Research & Development,Research Director,17861.0,No,0.7022693585388186,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP577,Employee #577,Research & Development,Laboratory Technician,4230.0,No,0.6250405177994675,High Risk,Continue standard engagement and positive reinforcement.
EMP578,Employee #578,Research & Development,Laboratory Technician,3780.0,No,0.5300022851515144,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP579,Employee #579,Research & Development,Research Scientist,2768.0,No,0.6372986926920816,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP580,Employee #580,Sales,Sales Executive,9071.0,Yes,0.8505891625021478,High Risk,Reduce overtime load where possible to prevent burnout.
EMP581,Employee #581,Research & Development,Manufacturing Director,10648.0,No,0.32266907132439704,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP582,Employee #582,Research & Development,Manager,13610.0,Yes,0.7792360946760573,High Risk,Reduce overtime load where possible to prevent burnout.
EMP584,Employee #584,Research & Development,Laboratory Technician,3408.0,No,0.7179322055110653,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP585,Employee #585,Sales,Sales Representative,2983.0,No,0.678049652431985,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP586,Employee #586,Research & Development,Healthcare Representative,7632.0,Yes,0.8380910277172895,High Risk,Reduce overtime load where possible to prevent burnout.
EMP587,Employee #587,Research & Development,Healthcare Representative,9824.0,No,0.7446473690704423,High Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP590,Employee #590,Human Resources,Human Resources,9950.0,Yes,0.8988227481905497,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP591,Employee #591,Research & Development,Laboratory Technician,2093.0,No,0.6830084355370195,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP592,Employee #592,Sales,Sales Executive,9980.0,No,0.34099128750684554,Low Risk,Review work schedule for better balance.
EMP593,Employee #593,Research & Development,Laboratory Technician,3894.0,No,0.43537890757776604,Low Risk,Continue standard engagement and positive reinforcement.
EMP595,Employee #595,Sales,Sales Executive,4051.0,No,0.2775867467330079,Low Risk,Continue standard engagement and positive reinforcement.
EMP597,Employee #597,Sales,Manager,16835.0,No,0.6223096868464429,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP599,Employee #599,Sales,Sales Executive,6230.0,No,0.38046421112601786,Low Risk,Continue standard engagement and positive reinforcement.
EMP600,Employee #600,Sales,Sales Executive,4717.0,No,0.31374508704509885,Low Risk,Continue standard engagement and positive reinforcement.
EMP601,Employee #601,Research & Development,Manufacturing Director,13237.0,No,0.319343497821806,Low Risk,Continue standard engagement and positive reinforcement.
